0.208,0.246,0.546
0.013,0.014,0.974
0.479,0.033,0.488
0.179,0.12,0.179,0.093,0.177,0.164,0.089
0.004,0.475,0.004,0.474,0.036,0.002,0.005
0.088,0.079,0.166,0.167,0.166,0.167,0.167
0.017,0.314,0.033,0.003,0.314,0.318
0.0,0.0,0.999,0.001,0.0,0.0,0.0
0.167,0.167,0.167,0.167,0.167,0.167
0.011,0.011,0.015,0.397,0.011,0.011,0.011,0.523,0.011
1.0
0.241,0.255,0.255,0.248
0.01,0.001,0.104,0.004,0.001,0.385,0.108,0.001,0.001,0.385
0.5,0.5
0.167,0.167,0.167,0.166,0.167,0.167
1.0
0.84,0.08,0.08
1.0
0.916,0.015,0.068
0.002,0.002,0.995,0.002
0.19,0.183,0.049,0.21,0.006,0.362
0.219,0.235,0.184,0.221,0.14
0.116,0.108,0.106,0.108,0.118,0.101,0.02,0.106,0.111,0.104,0.002
0.016,0.016,0.016,0.016,0.016,0.809,0.016,0.016,0.016,0.016,0.016,0.016,0.016
0.082,0.072,0.119,0.726
1.0
0.016,0.016,0.016,0.912,0.009,0.006,0.008,0.016
0.024,0.155,0.155,0.155,0.155,0.155,0.155,0.023,0.023
0.165,0.297,0.254,0.285
0.247,0.247,0.247,0.01,0.003,0.247
1.0
0.081,0.081,0.081,0.082,0.081,0.081,0.081,0.434
0.008,0.012,0.007,0.925,0.008,0.033,0.008
0.473,0.527
0.144,0.001,0.007,0.052,0.001,0.193,0.185,0.136,0.002,0.008,0.103,0.005,0.008,0.006,0.058,0.091
0.023,0.012,0.21,0.163,0.004,0.007,0.014,0.028,0.002,0.002,0.006,0.235,0.234,0.006,0.002,0.009,0.002,0.041
0.009,0.106,0.002,0.002,0.002,0.773,0.106
0.196,0.193,0.004,0.12,0.052,0.054,0.184,0.196
0.03,0.056,0.03,0.885
0.015,0.015,0.015,0.015,0.015,0.819,0.015,0.007,0.015,0.015,0.014,0.015,0.015,0.015
0.055,0.061,0.027,0.027,0.027,0.027,0.062,0.025,0.209,0.027,0.025,0.027,0.027,0.027,0.002,0.027,0.027,0.237,0.052
0.215,0.183,0.183,0.184,0.236
1.0
1.0
0.153,0.698,0.149
0.121,0.221,0.216,0.221,0.221
0.25,0.25,0.25,0.25
0.006,0.006,0.006,0.509,0.006,0.006,0.006,0.425,0.006,0.006,0.006,0.006,0.006
0.052,0.052,0.897
0.015,0.863,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
0.152,0.152,0.152,0.152,0.152,0.077,0.077,0.085
1.0
0.25,0.25,0.25,0.25
0.168,0.165,0.166,0.167,0.166,0.167
0.458,0.542
0.347,0.297,0.355
0.541,0.459
0.339,0.018,0.346,0.296
0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.79,0.014,0.014,0.014,0.014
0.008,0.019,0.691,0.191,0.008,0.021,0.008,0.008,0.021,0.008,0.008,0.008
1.0
0.149,0.149,0.085,0.149,0.087,0.12,0.142,0.12
0.153,0.051,0.153,0.05,0.153,0.153,0.153,0.135
0.006,0.951,0.037,0.006
0.031,0.913,0.027,0.012,0.008,0.009
0.033,0.036,0.017,0.017,0.876,0.021
0.019,0.005,0.005,0.305,0.323,0.209,0.005,0.005,0.068,0.055
0.019,0.005,0.309,0.328,0.211,0.005,0.005,0.069,0.047
0.839,0.021,0.024,0.022,0.03,0.026,0.039
0.42,0.014,0.235,0.01,0.067,0.223,0.013,0.018
0.464,0.04,0.464,0.032
0.193,0.193,0.193,0.193,0.037,0.193
0.233,0.02,0.284,0.231,0.231
0.139,0.139,0.139,0.139,0.139,0.139,0.139,0.029
0.008,0.247,0.247,0.247,0.003,0.247
0.033,0.291,0.048,0.033,0.291,0.013,0.291
0.008,0.008,0.008,0.008,0.942,0.016,0.008
0.242,0.279,0.251,0.228
0.089,0.26,0.329,0.322
0.413,0.009,0.578
0.007,0.993
0.337,0.663
1.0
0.009,0.009,0.009,0.009,0.009,0.009,0.948
0.009,0.009,0.009,0.009,0.009,0.009,0.948
0.0,0.0,0.0,0.322,0.001,0.026,0.001,0.004,0.301,0.002,0.233,0.0,0.109,0.001
0.22,0.198,0.581
0.045,0.416,0.067,0.044,0.042,0.042,0.042,0.049,0.042,0.042,0.042,0.042,0.042,0.044
0.05,0.431,0.049,0.047,0.047,0.047,0.049,0.047,0.048,0.047,0.047,0.047,0.047
0.5,0.5
1.0
0.5,0.5
0.011,0.011,0.011,0.946,0.011,0.011
0.192,0.379,0.238,0.191
0.5,0.5
0.425,0.575
0.438,0.562
0.021,0.9,0.02,0.02,0.02,0.02
0.021,0.9,0.02,0.02,0.02,0.02
0.937,0.021,0.021,0.021
0.824,0.016,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
0.423,0.438,0.072,0.066
0.016,0.016,0.016,0.016,0.016,0.89,0.016,0.016
0.986,0.014
0.502,0.498
0.423,0.438,0.072,0.066
0.288,0.288,0.285,0.034,0.019,0.019,0.019,0.019,0.031
0.583,0.417
1.0
0.268,0.022,0.276,0.261,0.031,0.12,0.022
0.226,0.482,0.292
0.227,0.227,0.227,0.213,0.105
0.493,0.507
0.867,0.133
0.998,0.002
0.163,0.159,0.003,0.089,0.161,0.163,0.037,0.149,0.077
1.0
0.14,0.112,0.135,0.122,0.135,0.108,0.139,0.109
0.52,0.084,0.062,0.084,0.084,0.084,0.084
0.195,0.152,0.195,0.152,0.153,0.154
0.016,0.017,0.023,0.016,0.027,0.536,0.006,0.007,0.006,0.017,0.005,0.006,0.319
0.28,0.047,0.12,0.505,0.047
0.115,0.76,0.125
0.972,0.028
1.0
0.205,0.562,0.233
0.059,0.059,0.059,0.647,0.059,0.059,0.059
0.091,0.091,0.091,0.091,0.084,0.079,0.079,0.079,0.079,0.079,0.079,0.079
0.003,0.315,0.006,0.006,0.006,0.006,0.312,0.005,0.006,0.006,0.006,0.315,0.006,0.006
0.004,0.042,0.004,0.95
0.133,0.003,0.031,0.004,0.025,0.005,0.065,0.637,0.034,0.026,0.03,0.009
0.031,0.487,0.204,0.248,0.031
0.017,0.017,0.441,0.017,0.332,0.16,0.017
0.003,0.001,0.996
0.019,0.025,0.01,0.019,0.831,0.018,0.019,0.01,0.019,0.019,0.01
0.136,0.139,0.03,0.149,0.041,0.041,0.15,0.15,0.041,0.041,0.041,0.041
0.043,0.044,0.044,0.016,0.044,0.004,0.674,0.044,0.044,0.044
0.095,0.095,0.095,0.095,0.341,0.052,0.096,0.052,0.081
0.19,0.19,0.188,0.187,0.19,0.006,0.007,0.026,0.017
0.016,0.015,0.016,0.016,0.015,0.876,0.016,0.016,0.016
0.195,0.006,0.2,0.199,0.2,0.2
0.11,0.001,0.001,0.13,0.13,0.13,0.13,0.126,0.13,0.114
0.0,0.0,0.467,0.0,0.419,0.099,0.0,0.0,0.013
0.015,0.021,0.858,0.015,0.015,0.015,0.015,0.015,0.015,0.015
0.251,0.251,0.247,0.251
0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.411,0.007,0.53
0.005,0.33,0.0,0.0,0.335,0.0,0.008,0.0,0.321
0.575,0.104,0.322
0.5,0.5
0.103,0.19,0.155,0.168,0.245,0.138
0.439,0.048,0.513
0.141,0.129,0.141,0.112,0.109,0.14,0.114,0.114
0.274,0.453,0.274
0.2,0.2,0.2,0.2,0.2
1.0
0.052,0.046,0.575,0.041,0.04,0.043,0.041,0.04,0.041,0.04,0.04
0.014,0.862,0.015,0.015,0.015,0.015,0.017,0.015,0.015,0.015
0.5,0.5
0.024,0.039,0.156,0.024,0.032,0.024,0.576,0.081,0.045
0.338,0.302,0.019,0.0,0.321,0.001,0.001,0.019,0.0
0.207,0.276,0.516
0.03,0.037,0.007,0.433,0.007,0.017,0.469
0.029,0.035,0.058,0.051,0.453,0.253,0.07,0.053
0.043,0.237,0.044,0.675
1.0
0.106,0.105,0.105,0.068,0.009,0.068,0.145,0.068,0.105,0.009,0.105,0.105
0.019,0.909,0.015,0.019,0.019,0.018
0.333,0.333,0.333
0.48,0.52
0.969,0.031
0.336,0.327,0.336
0.796,0.204
0.068,0.033,0.299,0.033,0.002,0.203,0.317,0.01,0.034
0.027,0.039,0.049,0.755,0.038,0.014,0.066,0.013
0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.497,0.498,0.001
1.0
0.013,0.013,0.003,0.013,0.013,0.884,0.013,0.013,0.019,0.013
0.015,0.015,0.015,0.015,0.814,0.057,0.01,0.015,0.015,0.015,0.015
0.001,0.076,0.213,0.001,0.276,0.236,0.192,0.004,0.001,0.001
0.002,0.002,0.003,0.955,0.002,0.031,0.002,0.002
0.002,0.002,0.031,0.002,0.003,0.955,0.002,0.002
0.021,0.979
0.417,0.369,0.043,0.004,0.03,0.029,0.004,0.009,0.057,0.01,0.03
0.008,0.009,0.019,0.019,0.924,0.019
0.24,0.01,0.25,0.25,0.25
0.263,0.737
0.059,0.002,0.048,0.89
0.275,0.133,0.388,0.204
0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111
0.5,0.5
0.064,0.936
0.182,0.157,0.186,0.164,0.02,0.031,0.012,0.014,0.064,0.17
0.272,0.079,0.002,0.003,0.02,0.003,0.29,0.042,0.002,0.288
0.966,0.034
0.115,0.008,0.083,0.008,0.063,0.059,0.028,0.054,0.117,0.109,0.083,0.083,0.083,0.025,0.083
0.008,0.552,0.008,0.011,0.006,0.008,0.375,0.008,0.008,0.008,0.008
0.515,0.477,0.008
0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.735,0.018,0.018,0.018,0.017,0.018
0.997,0.0,0.001,0.0,0.001,0.0
0.448,0.022,0.531
0.157,0.157,0.157,0.017,0.158,0.157,0.028,0.157,0.01
0.5,0.5
0.046,0.036,0.728,0.071,0.046,0.072
0.04,0.418,0.009,0.507,0.009,0.008,0.009
0.067,0.14,0.16,0.077,0.062,0.495
0.359,0.259,0.024,0.006,0.209,0.018,0.125
0.019,0.015,0.321,0.321,0.321,0.001
0.009,0.013,0.009,0.009,0.482,0.009,0.444,0.009,0.01,0.009
0.009,0.01,0.009,0.009,0.484,0.447,0.009,0.009,0.009,0.009
0.085,0.178,0.184,0.189,0.182,0.182
0.274,0.726
0.171,0.034,0.73,0.033,0.033
0.771,0.197,0.016,0.016
0.313,0.13,0.015,0.002,0.002,0.005,0.325,0.183,0.006,0.012,0.007
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.333,0.333,0.333
0.162,0.217,0.074,0.171,0.377
0.006,0.006,0.006,0.006,0.006,0.006,0.43,0.006,0.52,0.007
0.008,0.009,0.008,0.008,0.596,0.01,0.335,0.008,0.008,0.008
0.33,0.35,0.32
0.063,0.017,0.92
0.076,0.077,0.079,0.076,0.097,0.087,0.098,0.098,0.075,0.079,0.079,0.078
0.152,0.085,0.152,0.143,0.094,0.151,0.112,0.113
0.086,0.086,0.167,0.086,0.087,0.111,0.111,0.089,0.09,0.086
0.0,0.178,0.0,0.23,0.414,0.177,0.0
